x,y
0.349572432913925,0.8123666557768112
0.33557218521653626,0.8173018169468775
0.3085822809286798,0.7908501972969704
0.3173018692494563,0.7748251956689505
0.3142955407469847,0.7709716515199622
0.2977077498098474,0.7539029270408657
0.2884823523806994,0.7389829922474944
0.2737743366797401,0.7231857216262471
0.27626314035473243,0.7130272715131264
0.26969363425589193,0.6921591575763872
0.2628282548613894,0.6705147050804205
0.25781429736909395,0.6588650869390146
0.2524776961418335,0.6504082791397054
0.23746023606983943,0.6219772922445104
0.23401186275180638,0.6142180329566643
0.241285941185119,0.6120319148051157
0.23943998633042043,0.6070571930082087
0.22842376125440023,0.6126150267240873
0.24199329196891067,0.6034957607640199
0.24642890231375228,0.5972823695238046
0.260174828006015,0.6393429006974194
0.2695511667413651,0.6636033352145503
0.2715795914723187,0.6868773780759928
0.2781334462717758,0.6865246158869336
0.28866168521095303,0.7057576411732581
0.3096200375955411,0.7233948240305991
0.31810719042100344,0.7557920486615648
0.3147924774663745,0.7683648128993997
0.3276602105542346,0.7969026876646859
0.3256845697215616,0.798414848503689
0.3317416311933834,0.8059867148255127
0.3357326738049443,0.8045421578054366
0.3327093912305944,0.8102624272712032
0.32931529636368,0.7904467926214324
0.31515498553226917,0.7685155639477156
0.3006066016347954,0.7582250315581933
0.3001877733035749,0.7373923775043855
0.2868497007889233,0.7323503112692931
0.27240001954457715,0.699216199335455
0.2581620976389823,0.6791889153129258
0.24758103454810856,0.6615867052590453
0.24272607428489484,0.6453008742260993
0.24378994571932544,0.6606146483583066
0.22958078287306752,0.6451141532688093
0.24120593642364704,0.6410119320108537
0.22818984194389422,0.6317291379576446
0.23656877334851464,0.6246282951989158
0.2362846614325237,0.6260851919559177
0.23499035802675805,0.6130659129720547
0.23356953848614798,0.6048103710480709
0.23422152452102904,0.5951676993109836
0.22895468926579232,0.5816568516359112
0.23349369734117167,0.5806849927831874
0.2352826891400783,0.5757256215713547
0.23592137558367804,0.564872816334424
0.23770039986368793,0.5525147775438956
0.24321641766449772,0.5406468814439074
0.24571103206215006,0.541650633362345
0.24761282948903512,0.5271832145783166
0.25062698938359196,0.5223603537420572
0.24276637302222118,0.5136884351686486
0.24734151352072017,0.5159931793976155
0.26135240584855757,0.5092446956926522
0.2552400213919508,0.5198574361385322
0.26309185206962515,0.5132363959623554
0.2684967326968853,0.5054749713427084
0.2622888552264856,0.49721870946123636
0.2748207117069742,0.49621088442363676
0.2716144426353129,0.49121085130182357
0.27293698591363613,0.48906318988386727
0.28774479211760784,0.4872515260152765
0.29695852298003184,0.49025990389921315
0.3016983953398028,0.47166642128124747
0.29993655800522795,0.4800042602341893
0.30531139458105194,0.46538475223389286
0.31093431827094614,0.46761497997585394
0.3171565629151906,0.4657342828246334
0.32880631048689757,0.47010965576283664
0.3469807064584188,0.46737693527460783
0.3418152324016355,0.47056778306476504
0.3451518809945995,0.4600446989551257
0.3521776846974871,0.4619507714849573
0.3567136063789323,0.4527910914234506
0.36943095780853646,0.46149009548015724
0.3744860368282054,0.45855867680692997
0.3928702039285971,0.4506928498084032
0.3933019931639817,0.4487267445195446
0.40792792916296794,0.44131842642027996
0.4254358814133939,0.44160926529101063
0.4376227067230798,0.4379198736972783
0.46048954844456125,0.4364311614805914
0.47170209255897927,0.43227738976595803
0.4790506850215946,0.43398653688979594
0.49933025406162773,0.4324164394734369
0.5183804431351892,0.4237698997487362
0.5292466181198332,0.430121326777427
0.5324724765204771,0.43189023781790725
0.5448661080516999,0.4359251657406556
0.5578190182019236,0.4312499319648196
0.5769453224155595,0.4292848877243271
0.589164259312984,0.4407133735697142
0.5892076809361055,0.42879711114029484
0.6150799658269003,0.429935561383232
0.6325805592598623,0.4446063315130483
0.6368075584400708,0.4376669465001325
0.634721236937175,0.44919220461271814
0.6421101296976426,0.44541707699283545
0.6563293888378341,0.4467700331571296
0.6674942176417157,0.4635315772865037
0.6753351806879138,0.458351551796573
0.677615928433289,0.4635385858382785
0.6931969734543194,0.47124013018972927
0.7055686109039212,0.4898107913303797
0.7127398188979281,0.48976908307216754
0.7128738082781456,0.4948398290673022
0.7268646289901197,0.5104703828762198
0.7443979833851774,0.5225786406281798
0.7507392947313062,0.5279798300200431
0.7513766080397932,0.5518401808639412
0.7640416770775481,0.5606131650849063
0.776738512910021,0.5828485520670963
0.7732370204618302,0.5960052547571741
0.7889065735394183,0.61041555734758
0.783633027926034,0.6179316501815283
0.7836290502730127,0.6269151194139951
0.7904957211716613,0.6442375597650547
0.7905862240899084,0.6547613706053863
0.7866012874159507,0.653285447173111
0.7823531380742172,0.6691344857859274
0.7890136313389764,0.6744158047282377
0.7916238774698425,0.695670600348613
0.7889266589562245,0.700281052438421
0.782643863946105,0.7219265042249497
0.7855491356239138,0.719742144724144
0.794138434921525,0.726683914385961
0.7873404902710871,0.7441171088061079
0.7804635364230431,0.7439007907899963
0.7816047897860018,0.7515800219004726
0.773904778583532,0.7772509048410323
0.7743204431099227,0.7900988334212401
0.7706454719889098,0.7983314729702308
0.7731660229699562,0.7995537525725077
0.761428518691845,0.8077862890123306
0.7542511175051541,0.8099655286517902
0.7424559676612079,0.8174035389422236
0.7551550216510963,0.8130352178327799
0.7439638504595907,0.8192349997586891
0.73903932480168,0.8242634034933303
0.725714326937563,0.8334319379117854
0.7116237971797139,0.8364644127005124
0.7026890449043997,0.8408576982498451
0.6832355550353099,0.8389714549112084
0.6654136206320075,0.8462637160204826
0.6556947795233745,0.8479011579878803
0.6415236041675346,0.8436668798229884
0.613371821374025,0.8383939625149147
0.5951964378250567,0.8460782173325205
0.5620606077698781,0.8417434111344403
0.5382814371832477,0.8438287371733432
0.5182797577929887,0.8379568245606941
0.5099477530778513,0.8458965754175061
0.4999800942833304,0.8428427026947838
0.4807355526278651,0.8466510586116773
0.46903287420479545,0.8450484199591677
0.45250793524452476,0.8411303958352079
0.4167692445782827,0.8403161830657979
0.4074453067044714,0.8393156812902901
0.38979555694757545,0.8333958479815331
0.3857543237024269,0.8309691657452082
0.36837223748815034,0.8253920245854784
0.34847348764977404,0.8232836636937573
0.34970912997462394,0.8305075076157965
0.34301252954015965,0.8234075784134295
0.3537521728293463,0.8270257283906426
0.3458171488589371,0.8111759626693186
0.3607450022301038,0.8285475107779733
0.3801189072146711,0.8314958810314204
0.4093334080249,0.8406494070280714
0.43068751674207056,0.8495662261118082
0.4412796843605959,0.8440492990926588
0.4597386956366696,0.8460184396349527
0.465238407610758,0.8505080175877778
0.49685957169972855,0.8539098877165744
0.5111422552881557,0.8472289776634631
0.5358220171965661,0.8497459862888636
0.5421891066800308,0.8493300485264055
0.5638435202858462,0.8484981940906081
0.5954992955780939,0.8527701005541602
0.6082186502924322,0.8530404202532772
0.6190243096792244,0.8590713862352953
0.6157465705101424,0.8599511644523571
0.6415897116213582,0.8468937160539547
0.658432358760968,0.8555871115263415
0.6752255488358472,0.8558405411565753
0.6748458227209596,0.8532442153303449
0.6908155997684371,0.8424252818448053
0.6972485848885807,0.837921180830343
0.7051325318629124,0.8189235514833539
0.7257386288122749,0.8148125279022405
0.7400007812878294,0.8097037500056147
0.7548628935044305,0.8048018545552122
0.7541089559773824,0.8011617253988146
0.7664128312148185,0.7927623632906181
0.7701107095031016,0.7804635954683552
0.7750870163882724,0.7769650557944998
0.7759333720731806,0.7674467786659893
0.7801627338677533,0.7557426155414796
0.7796578322131595,0.7494365496443958
0.7846020649689937,0.7362593291480228
0.7845588739132098,0.726704027039385
0.7768860441266344,0.7149342844836576
0.7818381312118668,0.7033771433670399
0.7797608912691267,0.6936164673146675
0.7794519061999234,0.6960907582610717
0.7796235960811612,0.6736374569264515
0.7805128549657145,0.6573163091016851
0.7776995933952541,0.6508481535171122
0.7781064188585365,0.6413244732206517
0.7855628807120175,0.636978854478514
0.781384572162707,0.6308094628795168
0.7777121023736281,0.6140827354176008
0.7628421635021772,0.6137490854795657
0.7675941040814847,0.5744873638030805
0.7678586342535734,0.5797506627997621
0.7575904578698001,0.5553527293239361
0.7644780694404493,0.5489058584616897
0.7521414837353765,0.5562398736864849
0.7567727918670636,0.5491848235721416
0.7536593109160884,0.5427104490869061
0.7516472864173113,0.5443507613693751
0.7511941427662633,0.5313001304450066
0.7366365048912952,0.521459140929468
0.7427924500946353,0.519962613020523
0.7356838170081358,0.5057899449235895
